Courant;Position;Vitesse 
0;382;225 
0;380;225 
0;377;229 
0;376;229 
0;373;232 
0;372;232 
0;369;242 
0;368;242 
0;366;250 
0;364;250 
0;362;259 
0;361;259 
0;359;271 
0;357;271 
0;355;275 
0;353;275 
0;352;275 
0;350;287 
0;349;287 
0;347;296 
0;345;296 
0;344;296 
0;342;308 
0;341;308 
0;340;308 
0;338;323 
0;337;323 
0;335;331 
0;333;331 
0;333;331 
0;331;346 
0;329;346 
0;329;346 
0;327;361 
0;325;361 
0;325;361 
0;323;378 
0;322;378 
0;321;378 
0;320;378 
0;318;400 
0;317;400 
0;316;400 
0;315;412 
0;314;412 
0;313;412 
0;312;412 
0;311;438 
0;309;438 
0;309;438 
0;308;438 
0;306;463 
0;305;463 
0;305;463 
0;304;463 
0;303;492 
0;302;492 
0;301;492 
0;300;492 
0;299;530 
0;298;530 
0;297;530 
0;297;530 
0;296;530 
0;295;559 
0;294;559 
0;293;559 
0;293;559 
0;292;559 
0;291;608 
0;290;608 
0;289;608 
0;289;608 
0;288;608 
0;287;664 
0;287;664 
0;286;664 
0;285;664 
0;285;664 
0;284;664 
0;284;664 
0;283;738 
0;282;738 
0;281;738 
0;281;738 
0;281;738 
0;280;738 
0;280;738 
0;279;845 
0;278;845 
0;278;845 
0;277;845 
0;277;845 
0;277;845 
0;276;845 
0;276;845 
0;275;963 
0;275;963 
0;274;963 
0;274;963 
0;273;963 
0;273;963 
0;273;963 
0;272;963 
0;272;963 
0;272;963 
0;271;1180 
0;271;1180 
0;270;1180 
0;270;1180 
0;270;1180 
0;269;1180 
0;269;1180 
0;269;1180 
0;269;1180 
0;269;1180 
0;268;1180 
0;268;1180 
0;267;1555 
0;267;1555 
0;267;1555 
0;267;1555 
0;266;1555 
0;266;1555 
0;266;1555 
0;266;1555 
0;265;1555 
0;265;1555 
0;265;1555 
0;265;1555 
0;265;1555 
0;265;1555 
0;265;1555 
0;265;1555 
0;265;1555 
0;264;1555 
0;264;1555 
0;264;1555 
0;264;1555 
0;264;1555 
0;264;1555 
0;264;1555 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;263;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
0;264;2833 
