Mesures en accel/decel 
Acc_I;Acc_Pos;Acc_Vit;Dec_I;Dec_Pos;Dec_Vit 
2150;302;4480;0;3605;62213 
2249;305;4514;0;3605;62213 
2237;308;4514;0;3605;62213 
2292;312;4479;0;3605;62213 
2285;315;4447;0;3605;62213 
2199;318;4427;0;3605;62213 
2200;321;4406;0;3605;62213 
2220;324;4406;0;3605;62213 
2281;328;4440;0;3605;62213 
2321;331;4401;0;3605;62213 
2172;334;4367;0;3605;62213 
2272;337;4338;0;3605;62213 
2218;340;4338;0;3605;62213 
2185;344;4333;0;3605;62213 
2270;347;4358;0;3605;62213 
2175;350;4321;0;3605;62213 
2178;353;4290;0;3605;62213 
2243;356;4290;0;3605;62213 
2150;360;4271;0;3605;62213 
2156;364;4253;0;3605;62213 
2227;367;4289;0;3605;62213 
2151;370;4251;0;3605;62213 
2121;373;4228;0;3605;62213 
2195;376;4228;0;3605;62213 
2129;380;4207;0;3605;65535 
2161;383;4187;0;3605;65535 
2211;387;4223;0;3605;65535 
2125;390;4187;0;3605;65535 
2096;393;4158;0;3605;65535 
2190;396;4158;0;3605;65535 
2111;400;4139;0;3605;65535 
2115;404;4119;0;3605;65535 
2168;407;4156;0;3605;65535 
2123;410;4121;0;3605;65535 
2061;414;4091;0;3605;65535 
2139;417;4072;0;3605;65535 
2095;420;4072;0;3605;65535 
2063;424;4055;0;3605;65535 
2102;428;4090;0;3605;65535 
2097;431;4056;0;3605;65535 
2049;435;4026;0;3605;65535 
2038;438;4008;0;3605;65535 
2009;441;3992;0;3605;65535 
2051;445;4026;0;3605;65535 
2030;448;4026;0;3605;65535 
1994;452;3993;0;3605;65535 
2032;456;3963;0;3605;65535 
2021;460;3947;0;3605;65535 
1987;463;3930;0;3605;65535 
2018;466;3966;0;3605;65535 
1995;470;3932;0;3605;65535 
1996;473;3904;0;3605;65535 
2050;477;3888;0;3605;65535 
1987;480;3888;0;3605;65535 
2014;484;3871;0;3605;65535 
2012;488;3906;0;3605;65535 
1993;492;3874;0;3605;65535 
2007;496;3847;0;3605;65535 
1951;499;3831;0;3605;65535 
1962;503;3817;0;3605;65535 
1955;506;3851;0;3605;65535 
1944;510;3820;0;3605;65535 
