??afficher les mesures, 2 pour acquisition avant, 3 pour acquisition arriere: 
Tapez  1 pour afficher les mesures, 2 pour acquisition avant, 3 pour acquisition arriere: 
Acquisition ... fait 
Tapez  1 pour afficher les mesures, 2 pour acquisition avant, 3 pour acquisition arriere: 
Mesures en acceleration 
Courant;Position;Vitesse 
1913;486;339 
1527;488;337 
1738;490;337 
1738;491;341 
1738;492;341 
1350;494;341 
2051;495;340 
1621;497;340 
1999;498;340 
1829;499;337 
1829;501;337 
1829;502;337 
1775;504;338 
1876;505;338 
1982;506;338 
1588;508;334 
1646;510;334 
1644;511;338 
1625;512;338 
1643;514;338 
1722;515;336 
1722;517;336 
1722;518;336 
1722;519;335 
1722;521;335 
1722;522;335 
1781;524;335 
1811;525;335 
2021;526;335 
1766;528;332 
1693;530;332 
1854;531;336 
1675;532;336 
1777;534;336 
1887;535;335 
1887;537;335 
1887;538;335 
1887;539;330 
2221;541;330 
1745;542;330 
1978;544;329 
1839;546;329 
2096;547;326 
1780;548;326 
1836;550;326 
1873;551;329 
1932;553;329 
2161;554;329 
2161;556;327 
2161;557;327 
2057;558;327 
1803;560;326 
1742;562;326 
1915;563;326 
1915;565;326 
1915;566;326 
1915;567;324 
1482;569;324 
1776;570;324 
1818;572;328 
1679;574;328 
1762;575;325 
1875;576;325 
1540;578;325 
1730;579;323 
1593;581;323 
1593;582;323 
1593;584;324 
1593;586;324 
1593;586;324 
1593;588;321 
1842;590;321 
2007;591;325 
2004;593;325 
2086;594;325 
1764;595;324 
1633;597;324 
1790;598;324 
1784;600;323 
1793;602;323 
1793;603;323 
1793;605;323 
1793;606;323 
1733;607;320 
1464;609;320 
1989;610;320 
1989;612;325 
1989;614;325 
1989;615;323 
1830;617;323 
1662;618;323 
1792;619;323 
1696;621;323 
1773;622;323 
1684;624;324 
1434;626;324 
1821;627;321 
1649;628;321 
1705;630;321 
1705;631;326 
1705;633;326 
1705;634;326 
2258;635;325 
1656;637;325 
1998;638;325 
1977;640;324 
1956;642;324 
1995;643;324 
1583;645;324 
1551;646;324 
1791;647;321 
1723;649;321 
1723;650;321 
1723;652;325 
1665;654;325 
1635;655;324 
1748;657;324 
1649;658;324 
1649;659;323 
1649;661;323 
1649;662;323 
1833;664;322 
1491;666;322 
1806;667;320 
1775;668;320 
1893;670;320 
1764;671;325 
1636;673;325 
1953;674;325 
1758;676;324 
1758;677;324 
1758;678;324 
1758;680;323 
1758;682;323 
1758;683;323 
1856;685;323 
1886;686;323 
1737;687;319 
1659;689;319 
1561;690;319 
1574;692;324 
1688;694;324 
1554;695;323 
1786;697;323 
1786;698;323 
1786;699;321 
1786;701;321 
1683;702;321 
1935;704;321 
1648;706;321 
1825;707;319 
1650;709;319 
1650;710;319 
1598;711;323 
1818;713;323 
1894;714;323 
1825;716;323 
1825;718;323 
1766;719;320 
1749;721;320 
1483;722;320 
1527;723;320 
1527;725;320 
1527;726;320 
1527;728;318 
1527;730;318 
1813;731;323 
1765;733;323 
1857;734;323 
1992;735;321 
1560;737;321 
1772;738;321 
1589;740;318 
1512;742;318 
1557;743;319 
1557;745;319 
1557;746;319 
1557;747;316 
1557;749;316 
1557;750;316 
1664;752;321 
1638;754;321 
1629;755;319 
1814;757;319 
1573;758;319 
1610;759;318 
1624;761;318 
1720;762;318 
1835;764;317 
1835;766;317 
1835;767;315 
1691;769;315 
1757;770;315 
1611;771;319 
1947;773;319 
1953;774;319 
1953;776;317 
1953;778;317 
1794;779;315 
1786;781;315 
1739;782;315 
1774;784;315 
1621;786;315 
2067;787;313 
1541;788;313 
1734;790;313 
1809;791;318 
1809;793;318 
1809;794;318 
1809;796;316 
1809;798;316 
2035;799;313 
1894;801;313 
2446;802;313 
1955;803;312 
1811;805;312 
1818;806;312 
1784;808;309 
1888;810;309 
1933;811;314 
1933;813;314 
1933;814;314 
1933;816;313 
1933;818;313 
1933;819;309 
1954;821;309 
2367;822;309 
1897;823;310 
1748;826;310 
1997;826;310 
1724;828;309 
1908;830;309 
1824;831;312 
1854;833;312 
1854;834;312 
2103;836;309 
1299;838;309 
1762;839;306 
1860;841;306 
1888;842;306 
1888;844;307 
1888;846;307 
1888;847;305 
1571;849;305 
2189;850;305 
1550;852;309 
1724;854;309 
2012;855;307 
1727;857;307 
1610;858;307 
1557;859;304 
1634;861;304 
1634;862;304 
1634;864;303 
1634;866;303 
1634;867;302 
1717;869;302 
1945;870;302 
1899;872;305 
1859;874;305 
2042;875;304 
1767;877;304 
1688;878;304 
1785;880;301 
1918;882;301 
1918;883;301 
1918;885;301 
1918;886;301 
1918;888;299 
2030;890;299 
1847;891;303 
1836;893;303 
1944;894;303 
2125;896;301 
1333;898;301 
1789;899;299 
1745;901;299 
1801;902;299 
1922;904;298 
2094;906;298 
1922;907;297 
1501;909;297 
1713;910;297 
1815;912;299 
1815;914;299 
1815;915;299 
1815;917;299 
1815;918;299 
1669;920;295 
1776;922;295 
1625;923;296 
1710;925;296 
1889;926;296 
1484;928;295 
2199;930;295 
1489;931;298 
1619;933;298 
1619;935;297 
1619;937;297 
1619;938;297 
1619;939;295 
1633;942;295 
1746;943;296 
1791;945;296 
1798;946;296 
1761;948;294 
1637;950;294 
1775;951;297 
1702;953;297 
1924;954;297 
1924;956;295 
1924;958;295 
1924;959;293 
1797;961;293 
1906;962;293 
1876;964;293 
1671;966;293 
1709;967;291 
1709;969;291 
1698;970;291 
1900;972;295 
1839;974;295 
1870;975;294 
1525;977;294 
1717;979;292 
1677;981;292 
1883;982;292 
1489;984;294 
1586;986;294 
1586;987;291 
1586;989;291 
1586;990;291 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
