Mesures en accel/decel 
Acc_I;Acc_Pos;Acc_Vit;Dec_I;Dec_Pos;Dec_Vit 
2235;5468;643;0;2248;11081 
2341;5466;643;0;2248;11081 
2244;5463;647;0;2248;11081 
2200;5461;647;0;2248;11081 
2250;5458;637;0;2248;11081 
2320;5456;643;0;2248;11081 
2069;5454;643;0;2248;11081 
2269;5450;625;0;2248;11081 
2261;5448;627;0;2248;11081 
2298;5446;627;0;2248;11081 
2121;5443;632;0;2248;11081 
2194;5441;632;0;2248;11081 
2228;5438;627;0;2248;11081 
2232;5435;626;0;2248;11081 
2075;5433;626;0;2248;11081 
2274;5430;611;0;2248;11081 
2255;5428;618;0;2248;11081 
2313;5425;618;0;2248;11081 
2152;5422;615;0;2248;11081 
2271;5420;612;0;2248;11081 
2255;5418;612;0;2248;11081 
2189;5414;611;0;2248;11081 
2181;5412;600;0;2248;11081 
2295;5410;600;0;2248;11081 
2261;5407;602;0;2248;11081 
2265;5404;605;0;2248;11081 
2207;5402;605;0;2248;11081 
2212;5398;598;0;2248;11081 
2222;5396;599;0;2248;11081 
2095;5394;599;0;2248;11081 
2207;5390;583;0;2248;11081 
2147;5388;591;0;2248;11081 
2220;5386;591;0;2248;11081 
2141;5382;590;0;2248;11081 
2237;5380;587;0;2248;11081 
2142;5377;587;0;2248;11081 
2148;5374;587;0;2248;11081 
2167;5371;573;0;2248;11081 
2160;5369;573;0;2248;11081 
2187;5366;577;0;2248;11081 
2152;5363;580;0;2248;11081 
2160;5361;580;0;2248;11081 
2130;5358;574;0;2248;11081 
2179;5355;574;0;2248;11081 
2108;5352;562;0;2248;11081 
2241;5350;562;0;2248;11081 
2171;5346;567;0;2248;11081 
2171;5344;566;0;2248;11081 
2121;5341;566;0;2248;11081 
2116;5338;564;0;2248;11081 
2147;5335;564;0;2248;11081 
2061;5333;564;0;2248;11081 
2183;5330;551;0;2248;11081 
2131;5326;558;0;2248;11081 
2125;5324;555;0;2248;11081 
2098;5321;555;0;2248;11081 
2110;5318;555;0;2248;11081 
2105;5315;555;0;2248;11081 
2027;5312;541;0;2248;11081 
2144;5310;541;0;2248;11081 
2087;5306;549;0;2248;11081 
2059;5303;547;0;2248;11081 
2053;5301;547;0;2248;11081 
2017;5298;545;0;2248;11081 
2014;5294;545;0;2248;11081 
2017;5292;533;0;2248;11081 
2027;5289;533;0;2248;11081 
2065;5286;539;0;2248;11081 
1978;5283;539;0;2248;11081 
2127;5280;535;0;2248;11081 
2019;5277;535;0;2248;11081 
1989;5274;537;0;2248;11081 
2039;5271;525;0;2248;11081 
2003;5268;531;0;2248;11081 
1993;5265;531;0;2248;11081 
1988;5262;530;0;2248;11081 
2044;5259;528;0;2248;11081 
2038;5256;529;0;2248;11081 
1887;5253;529;0;2248;11081 
2047;5250;516;0;2248;11081 
1989;5246;526;0;2248;11081 
1979;5243;523;0;2248;11081 
2003;5241;523;0;2248;11081 
1961;5238;521;0;2248;11081 
1927;5234;522;0;2248;11081 
1948;5231;512;0;2248;11081 
1957;5228;514;0;2248;11081 
1966;5226;514;0;2248;11081 
