Acquisition ... fait 
Tapez  1 pour afficher les mesures, 2 pour acquisition avant, 3 pour acquisition arriere: 
Mesures en accel/decel 
Acc_I;Acc_Pos;Acc_Vit;Dec_I;Dec_Pos;Dec_Vit 
2186;2578;600;0;8370;5806 
2213;2580;600;0;8371;5806 
2294;2584;595;0;8371;5806 
2121;2586;592;0;8371;5806 
2223;2588;592;0;8371;5806 
2130;2592;588;0;8371;5806 
2226;2594;592;0;8371;5806 
2085;2597;586;0;8371;5806 
2108;2600;586;0;8371;5806 
2199;2602;581;0;8371;5806 
2233;2605;579;0;8371;5806 
2093;2608;579;0;8371;5806 
2163;2611;575;0;8371;5806 
2205;2613;579;0;8371;5806 
2085;2616;579;0;8371;5806 
2172;2619;574;0;8371;5806 
2181;2622;569;0;8371;5806 
2258;2624;569;0;8371;5806 
2108;2628;566;0;8371;5806 
2167;2630;563;0;8371;5806 
2223;2633;567;0;8371;5806 
2045;2636;567;0;8371;5806 
2153;2639;562;0;8371;5806 
2171;2641;557;0;8371;5806 
2229;2644;557;0;8371;5806 
2049;2648;555;0;8371;5806 
2101;2650;553;0;8371;5806 
2191;2653;556;0;8371;5806 
2054;2656;556;0;8371;5806 
2152;2659;552;0;8371;5806 
2030;2662;547;0;8371;5806 
2173;2664;547;0;8371;5806 
1988;2668;546;0;8371;5806 
2038;2671;542;0;8371;5806 
2113;2673;548;0;8371;5806 
1998;2676;548;0;8371;5806 
2039;2680;542;0;8371;5806 
2093;2682;539;0;8371;5806 
2093;2685;536;0;8371;5806 
2042;2688;536;0;8371;5806 
2031;2691;534;0;8371;5806 
2100;2694;538;0;8371;5806 
1925;2697;533;0;8371;5806 
1997;2700;533;0;8371;5806 
2138;2703;530;0;8371;5806 
1927;2706;528;0;8371;5806 
2043;2709;525;0;8371;5806 
2033;2712;525;0;8371;5806 
2005;2716;529;0;8371;5806 
1972;2718;524;0;8371;5806 
2057;2721;520;0;8371;5806 
2106;2724;520;0;8371;5806 
1932;2728;517;0;8371;5806 
1988;2731;515;0;8371;5806 
2012;2734;519;0;8371;5806 
1908;2736;519;0;8371;5806 
1870;2740;514;0;8371;5806 
1993;2743;510;0;8371;5806 
1881;2746;508;0;8371;5806 
1965;2749;505;0;8371;5806 
1927;2752;505;0;8371;5806 
1822;2756;510;0;8371;5806 
1866;2759;505;0;8371;5806 
1884;2762;502;0;8371;5806 
1986;2765;499;0;8371;5806 
1903;2768;499;0;8371;5806 
1880;2772;498;0;8371;5806 
1966;2775;501;0;8371;5806 
1794;2778;497;0;8371;5806 
1933;2781;494;0;8371;5806 
1981;2784;494;0;8371;5806 
1811;2788;492;0;8371;5806 
1841;2791;490;0;8371;5806 
1907;2794;494;0;8371;5806 
1760;2797;490;0;8371;5806 
1859;2800;490;0;8371;5806 
1895;2804;487;0;8371;5806 
1791;2807;485;0;8371;5806 
1829;2811;484;0;8371;5806 
1873;2814;488;0;8371;5806 
1749;2817;483;0;8371;5806 
1818;2820;483;0;8371;5806 
1868;2824;481;0;8371;5806 
1744;2827;480;0;8371;5806 
1791;2830;477;0;8371;5806 
1823;2833;482;0;8371;5806 
1713;2837;479;0;8371;5806 
1808;2840;479;0;8371;5806 
1849;2844;475;0;8371;5806 
1741;2847;475;0;8371;5806 
1745;2850;472;0;8371;5806 
1769;2854;477;0;8371;5806 
1677;2857;474;0;8371;5806 
1758;2860;474;0;8371;5806 
1746;2864;470;0;8371;5806 
1710;2868;470;0;8371;5806 
1739;2871;468;0;8371;5806 
1777;2874;473;0;8371;5806 
1645;2877;469;0;8371;5806 
1756;2880;469;0;8371;5806 
1811;2884;467;0;8371;5806 
1705;2888;465;0;8371;5806 
1799;2891;464;0;8371;5806 
1833;2895;469;0;8371;5806 
1653;2898;465;0;8371;5806 
1772;2901;462;0;8371;5806 
1859;2904;462;0;8371;5806 
1755;2908;462;0;8371;5806 
1731;2912;460;0;8371;5806 
1761;2915;465;0;8371;5806 
1741;2919;461;0;8371;5806 
1757;2922;460;0;8371;5806 
1752;2925;458;0;8371;5806 
1785;2929;456;0;8371;5806 
1765;2932;456;0;8371;5806 
1681;2936;462;0;8371;5806 
1741;2940;458;0;8371;5806 
1812;2943;456;0;8371;5806 
1683;2947;455;0;8371;5806 
1651;2950;453;0;8371;5806 
1718;2953;458;0;8371;5806 
1632;2957;455;0;8371;5806 
1719;2960;455;0;8371;5806 
1748;2964;452;0;8371;5806 
1652;2968;452;0;8371;5806 
1706;2971;449;0;8371;5806 
1751;2975;455;0;8371;5806 
1607;2978;451;0;8371;5806 
1664;2981;449;0;8371;5806 
1680;2985;448;0;8371;5806 
1691;2988;448;0;8371;5806 
1652;2992;446;0;8371;5806 
1586;2996;452;0;8371;5806 
1632;3000;448;0;8371;5806 
1670;3003;445;0;8371;5806 
1549;3007;445;0;8371;5806 
1616;3010;443;0;8371;5806 
1666;3013;448;0;8371;5806 
1559;3017;445;0;8371;5806 
1656;3021;443;0;8371;5806 
1647;3024;443;0;8371;5806 
1506;3028;441;0;8371;5806 
1574;3032;441;0;8371;5806 
1601;3036;444;0;8371;5806 
1619;3039;442;0;8371;5806 
1642;3043;439;0;8371;5806 
1504;3046;438;0;8371;5806 
1565;3050;437;0;8371;5806 
1652;3053;442;0;8371;5806 
1553;3057;438;0;8371;5806 
1626;3060;438;0;8371;5806 
