Acquisition ... fait 
Tapez  1 pour afficher les mesures, 2 pour acquisition avant, 3 pour acquisition arriere: 
Mesures en acceleration 
Courant;Position;Vitesse 
1068;1622;199 
1231;1625;199 
1291;1627;200 
1526;1630;197 
1526;1633;197 
1526;1635;200 
1580;1637;200 
1481;1640;198 
1585;1642;199 
1211;1645;199 
1254;1647;200 
1254;1649;200 
1254;1652;197 
1473;1654;201 
1592;1657;201 
1054;1659;199 
1256;1661;199 
1860;1664;200 
1266;1666;201 
1097;1669;201 
926;1671;199 
1193;1673;199 
1193;1676;202 
1193;1678;201 
1193;1681;201 
1193;1682;202 
1182;1685;202 
1293;1687;203 
489;1689;203 
1399;1692;202 
1176;1694;205 
1363;1697;205 
732;1699;203 
1345;1701;203 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
 
 
Mesures en deceleration 
Courant;Position;Vitesse 
0;1704;205 
0;1706;207 
0;1709;207 
0;1710;209 
0;1713;209 
0;1715;218 
0;1717;218 
0;1719;222 
0;1721;222 
0;1723;230 
0;1725;230 
0;1727;238 
0;1729;238 
0;1731;240 
0;1733;240 
0;1735;252 
0;1737;252 
0;1739;257 
0;1741;257 
0;1742;268 
0;1744;268 
0;1746;277 
0;1748;277 
0;1749;277 
0;1751;283 
0;1753;283 
0;1754;297 
0;1756;297 
0;1757;297 
0;1759;304 
0;1761;304 
0;1761;304 
0;1763;319 
0;1765;319 
0;1766;333 
0;1768;333 
0;1769;333 
0;1770;342 
0;1772;342 
0;1773;342 
0;1774;364 
0;1776;364 
0;1777;364 
0;1778;378 
0;1779;378 
0;1781;378 
0;1781;378 
0;1783;401 
0;1784;401 
0;1785;401 
0;1786;427 
0;1787;427 
0;1788;427 
0;1789;427 
0;1790;449 
0;1791;449 
0;1793;449 
0;1793;449 
0;1794;488 
0;1795;488 
0;1796;488 
0;1797;488 
0;1798;522 
0;1799;522 
0;1800;522 
0;1801;522 
0;1801;522 
0;1802;575 
0;1803;575 
0;1804;575 
0;1805;575 
0;1805;575 
0;1805;575 
0;1806;638 
0;1807;638 
0;1808;638 
0;1809;638 
0;1809;638 
0;1810;700 
0;1810;700 
0;1811;700 
0;1812;700 
0;1813;700 
0;1813;700 
0;1813;700 
0;1814;803 
0;1814;803 
0;1815;803 
0;1816;803 
0;1816;803 
0;1817;803 
0;1817;803 
0;1817;803 
0;1818;910 
0;1819;910 
0;1819;910 
0;1820;910 
0;1820;910 
0;1821;910 
0;1821;910 
0;1821;910 
0;1821;910 
0;1822;1098 
0;1822;1098 
0;1823;1098 
0;1823;1098 
0;1824;1098 
0;1824;1098 
0;1824;1098 
0;1825;1098 
0;1825;1098 
0;1825;1098 
0;1825;1098 
0;1826;1395 
0;1826;1395 
0;1826;1395 
0;1827;1395 
0;1827;1395 
0;1827;1395 
0;1827;1395 
0;1828;1395 
0;1828;1395 
0;1828;1395 
0;1829;1395 
0;1829;1395 
0;1829;1395 
0;1829;1395 
0;1829;1395 
0;1829;1395 
0;1829;1395 
0;1829;1395 
0;1830;2070 
