Mesures en accel/decel 
Acc_I;Acc_Pos;Acc_Vit;Dec_I;Dec_Pos;Dec_Vit 
2497;23719;5290;0;26626;46716 
2418;23722;5320;0;26626;46716 
2407;23724;5320;0;26627;46716 
2489;23727;5261;0;26627;46716 
2336;23730;5209;0;26627;46716 
2443;23732;5209;0;26627;46716 
2343;23736;5177;0;26627;46716 
2328;23738;5147;0;26627;46716 
2460;23740;5147;0;26627;46716 
2482;23744;5178;0;26627;46716 
2385;23746;5124;0;26627;46716 
2349;23749;5079;0;26627;46716 
2437;23752;5079;0;26627;46716 
2304;23755;5053;0;26627;46716 
2329;23757;5027;0;26627;46716 
2333;23760;5027;0;26627;46716 
2424;23763;5061;0;26627;46716 
2254;23765;5009;0;26627;46716 
2312;23768;5009;0;26627;46716 
2425;23772;4966;0;26627;46716 
2266;23774;4937;0;26627;46716 
2254;23777;4907;0;26627;46716 
2296;23780;4907;0;26627;46716 
2385;23783;4939;0;26627;46716 
2212;23785;4882;0;26627;46716 
2275;23788;4882;0;26627;46716 
2383;23792;4851;0;26627;46716 
2288;23794;4818;0;26627;46716 
2165;23797;4789;0;26627;65535 
2289;23800;4789;0;26627;65535 
2394;23803;4823;0;26627;65535 
2256;23806;4780;0;26627;65535 
2272;23809;4742;0;26627;65535 
2328;23812;4742;0;26627;65535 
2254;23815;4722;0;26627;65535 
2140;23818;4701;0;26627;65535 
2304;23821;4732;0;26627;65535 
2265;23824;4732;0;26627;65535 
2327;23827;4709;0;26627;65535 
2258;23830;4670;0;26627;65535 
2310;23833;4649;0;26627;65535 
2141;23836;4649;0;26627;65535 
2182;23839;4628;0;26627;65535 
2141;23842;4667;0;26627;65535 
2132;23845;4631;0;26627;65535 
2241;23848;4631;0;26627;65535 
2333;23851;4603;0;26627;65535 
2173;23854;4581;0;26627;65535 
2080;23857;4561;0;26627;65535 
2140;23860;4561;0;26627;65535 
2176;23864;4599;0;26627;65535 
2170;23867;4563;0;26627;65535 
2147;23869;4534;0;26627;65535 
2234;23872;4534;0;26627;65535 
2052;23876;4513;0;26627;65535 
2106;23879;4493;0;26627;65535 
2115;23882;4532;0;26627;65535 
2073;23885;4495;0;26627;65535 
2102;23888;4495;0;26627;65535 
2144;23892;4475;0;26627;65535 
2078;23895;4455;0;26627;65535 
2019;23898;4434;0;26627;65535 
2149;23901;4472;0;26627;65535 
2082;23904;4472;0;26627;65535 
2097;23908;4436;0;26627;65535 
2141;23911;4402;0;26627;65535 
2049;23914;4396;0;26627;65535 
2032;23917;4369;0;26627;65535 
2067;23920;4369;0;26627;65535 
2150;23924;4405;0;26627;65535 
2127;23927;4371;0;26627;65535 
2024;23930;4338;0;26627;65535 
2112;23933;4329;0;26627;65535 
2067;23936;4329;0;26627;65535 
2078;23940;4309;0;26627;65535 
2116;23943;4349;0;26627;65535 
2098;23946;4318;0;26627;65535 
2087;23949;4294;0;26627;65535 
2190;23952;4294;0;26627;65535 
2048;23956;4276;0;26627;65535 
2073;23959;4278;0;26627;65535 
2124;23963;4313;0;26627;65535 
2026;23966;4296;0;26627;65535 
2083;23969;4271;0;26627;65535 
2213;23972;4271;0;26627;65535 
2101;23976;4257;0;26627;65535 
2091;23979;4242;0;26627;65535 
2079;23982;4285;0;26627;65535 
1979;23985;4257;0;26627;65535 
2028;23989;4231;0;26627;65535 
2082;23992;4231;0;26627;65535 
2032;23996;4217;0;26627;65535 
1999;23999;4201;0;26627;65535 
1970;24002;4243;0;26627;65535 
2009;24005;4212;0;26627;65535 
2053;24009;4186;0;26627;65535 
2135;24012;4186;0;26627;65535 
1987;24016;4170;0;26627;65535 
2035;24019;4156;0;26627;65535 
2043;24022;4199;0;26627;65535 
2003;24026;4167;0;26627;65535 
2051;24029;4140;0;26627;65535 
2137;24032;4140;0;26627;65535 
1991;24036;4129;0;26627;65535 
2041;24040;4117;0;26627;65535 
2060;24043;4157;0;26627;65535 
1971;24046;4127;0;26627;65535 
1980;24049;4104;0;26627;65535 
2114;24053;4091;0;26627;65535 
1990;24056;4091;0;26627;65535 
1964;24060;4078;0;26627;65535 
2008;24064;4116;0;26627;65535 
2016;24067;4087;0;26627;65535 
1967;24070;4054;0;26627;65535 
1977;24073;4059;0;26627;65535 
1938;24077;4034;0;26627;65535 
2020;24080;4034;0;26627;65535 
1950;24084;4081;0;26627;65535 
2008;24088;4049;0;26627;65535 
2026;24091;4025;0;26627;65535 
1940;24095;4014;0;26627;65535 
1867;24098;4001;0;26627;65535 
1940;24101;4042;0;26627;65535 
1895;24105;4014;0;26627;65535 
1930;24108;4014;0;26627;65535 
2016;24112;3993;0;26627;65535 
1922;24116;3983;0;26627;65535 
1956;24119;3971;0;26627;65535 
1945;24123;4011;0;26627;65535 
1907;24126;3986;0;26627;65535 
1908;24129;3965;0;26627;65535 
1994;24133;3955;0;26627;65535 
1903;24136;3955;0;26627;65535 
1921;24140;3944;0;26627;65535 
1810;24144;3984;0;26627;65535 
1907;24148;3960;0;26627;65535 
1956;24151;3942;0;26627;65535 
1895;24155;3931;0;26627;65535 
1848;24158;3920;0;26627;65535 
1869;24162;3960;0;26627;65535 
1871;24165;3934;0;26627;65535 
1879;24169;3915;0;26627;65535 
1982;24172;3915;0;26627;65535 
1852;24176;3904;0;26627;65535 
1877;24180;3892;0;26627;65535 
1944;24184;3922;0;26627;65535 
1935;24187;3913;0;26627;65535 
1937;24191;3880;0;26627;65535 
1898;24194;3880;0;26627;65535 
1856;24198;3862;0;26627;65535 
1933;24201;3901;0;26627;65535 
1878;24205;3876;0;26627;65535 
1856;24208;3876;0;26627;65535 
1958;24212;3855;0;26627;65535 
1871;24216;3845;0;26627;65535 
1883;24220;3832;0;26627;65535 
1931;24224;3872;0;26627;65535 
1903;24227;3843;0;26627;65535 
1918;24231;3832;0;26627;65535 
1899;24234;3817;0;26627;65535 
1843;24238;3805;0;26627;65535 
1897;24241;3846;0;26627;65535 
1852;24245;3821;0;26627;65535 
1862;24249;3803;0;26627;65535 
1964;24252;3803;0;26627;65535 
1878;24256;3792;0;26627;65535 
1850;24260;3783;0;26627;65535 
1870;24264;3826;0;26627;65535 
1906;24268;3803;0;26627;65535 
1942;24271;3786;0;26627;65535 
1851;24275;3779;0;26627;65535 
1849;24279;3771;0;26627;65535 
1869;24282;3818;0;26627;65535 
1831;24286;3798;0;26627;65535 
1839;24289;3780;0;26627;65535 
1899;24293;3771;0;26627;65535 
1852;24297;3763;0;26627;65535 
1926;24301;3806;0;26627;65535 
1818;24304;3806;0;26627;65535 
1790;24308;3783;0;26627;65535 
1870;24312;3765;0;26627;65535 
1775;24316;3755;0;26627;65535 
1790;24320;3746;0;26627;65535 
1872;24324;3786;0;26627;65535 
1870;24327;3763;0;26627;65535 
1857;24331;3740;0;26627;65535 
1802;24335;3733;0;26627;65535 
1756;24338;3724;0;26627;65535 
