Courant;Position;Vitesse 
0;992;296 
0;994;296 
0;995;302 
0;997;302 
0;998;302 
0;999;316 
0;1001;316 
0;1002;316 
0;1004;333 
0;1005;333 
0;1006;333 
0;1008;350 
0;1009;350 
0;1010;350 
0;1012;374 
0;1013;374 
0;1014;374 
0;1015;397 
0;1017;397 
0;1018;397 
0;1018;397 
0;1020;421 
0;1021;421 
0;1022;421 
0;1023;451 
0;1024;451 
0;1025;451 
0;1026;451 
0;1027;483 
0;1028;483 
0;1029;483 
0;1030;483 
0;1030;483 
0;1031;536 
0;1032;536 
0;1033;536 
0;1034;536 
0;1034;536 
0;1035;597 
0;1036;597 
0;1037;597 
0;1038;597 
0;1038;597 
0;1039;668 
0;1039;668 
0;1040;668 
0;1041;668 
0;1042;668 
0;1042;668 
0;1042;668 
0;1043;776 
0;1043;776 
0;1044;776 
0;1045;776 
0;1045;776 
0;1046;776 
0;1046;776 
0;1046;776 
0;1047;949 
0;1047;949 
0;1048;949 
0;1048;949 
0;1049;949 
0;1049;949 
0;1050;949 
0;1050;949 
0;1050;949 
0;1050;949 
0;1050;949 
0;1050;949 
0;1051;1442 
0;1051;1442 
0;1051;1442 
0;1051;1442 
0;1051;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
